"","X","MIC","MAS","MEV","MCN","MIC.R2","GMIC","TIC","variable"
"9977",9977,0.0129222997497685,0,0.0129222997497685,2,0.00300211276669439,0.0129222997497683,11.9143603692864,"DiffLag3.travel.high"
"9978",9978,0.0339419032717016,0,0.0339419032717016,2,0.00664910806448591,0.0339419032717023,31.2944348165095,"DiffLag3.advertising.and.marketing.low"
"9979",9979,0.0610819386733582,0,0.0610819386733582,2,0.00893281293065423,0.0610819386733578,56.3175474568371,"DiffLag3.advertising.and.marketing.medium"
"9980",9980,0.0225436312353341,0,0.0225436312353341,2,0.00486642869051782,0.0225436312353338,20.7852279989781,"DiffLag3.advertising.and.marketing.high"
"9981",9981,0.0226622072757145,0,0.0226622072757145,2,0.00488737790261982,0.0226622072757147,20.8945551082091,"DiffLag3.armed.forces.low"
"9982",9982,2.37704550915363e-05,0,2.37704550915363e-05,2,-9.36169471217657e-06,2.3770455091536e-05,0.0219163595943968,"DiffLag3.armed.forces.medium"
"9983",9983,0.0106461992501431,0,0.0106461992501431,2,-0.00673655486456555,0.0106461992501432,9.81579570863186,"DiffLag3.armed.forces.high"
"9984",9984,0.013363887048387,0,0.013363887048387,2,-0.00758471546369214,0.0133638870483872,12.3215038586127,"DiffLag3.auto.parts.low"
"9985",9985,0.0354406302456663,0,0.0354406302456663,2,-0.0152005612673046,0.035440630245666,32.6762610865046,"DiffLag3.auto.parts.medium"
"9986",9986,0.0114922174794608,0,0.0114922174794608,2,-0.00635085696386432,0.0114922174794608,10.5958245160628,"DiffLag3.auto.parts.high"
"9987",9987,0.0264952064519268,0,0.0264952064519268,2,0.00553756889816767,0.0264952064519273,24.4285803486762,"DiffLag3.auto.repair.low"
"9988",9988,0.0564007907329928,0,0.0564007907329928,2,0.00874320832485037,0.0564007907329917,52.0015290558199,"DiffLag3.auto.repair.medium"
"9989",9989,0.0258430823608331,0,0.0258430823608331,2,0.00543066028237514,0.0258430823608329,23.8273219366879,"DiffLag3.auto.repair.high"
"9990",9990,0.000342875141903033,0,0.000342875141903033,2,-0.000115487816855779,0.00034287514190303,0.316130880834594,"DiffLag3.babies.and.toddlers.low"
"9991",9991,0.0154124207953908,0,0.0154124207953908,2,-0.00293004846361486,0.015412420795391,14.2102519733504,"DiffLag3.babies.and.toddlers.medium"
"9992",9992,0.0298381535387224,0,0.0298381535387224,2,0.00606152245768635,0.0298381535387219,27.5107775627023,"DiffLag3.babies.and.toddlers.high"
"9993",9993,0.00086257134631889,0,0.00086257134631889,2,-0.000416638395988024,0.00086257134631889,0.795290781306002,"DiffLag3.beverages.low"
"9994",9994,0.00194579816475669,0,0.00194579816475669,2,-0.000552822585559532,0.0019457981647567,1.79402590790564,"DiffLag3.beverages.medium"
"9995",9995,0.0155806891266527,0,0.0155806891266527,2,0.00354945382766253,0.0155806891266525,14.3653953747737,"DiffLag3.beverages.high"
"9996",9996,0.00572110889960894,0,0.00572110889960894,2,-0.00393374286318993,0.00572110889960898,5.27486240543934,"DiffLag3.boat.racing.low"
"9997",9997,1.78684373177587e-06,0,1.78684373177587e-06,2,-6.83577604042738e-07,1.78684373177586e-06,0.00164746992069733,"DiffLag3.boat.racing.medium"
"9998",9998,0.0127418456949735,0,0.0127418456949735,2,0.00296407682679283,0.0127418456949735,11.7479817307657,"DiffLag3.boat.racing.high"
"9999",9999,0.00269042256829972,0,0.00269042256829972,2,-0.0015244949676383,0.0026904225682997,2.48056960797237,"DiffLag3.bowling.low"
"10000",10000,0.00399092174282803,0,0.00399092174282803,2,-0.00204467186280181,0.00399092174282798,3.67962984688752,"DiffLag3.bowling.medium"
"10001",10001,0.00110490310206266,0,0.00110490310206266,2,-0.00054999417007879,0.00110490310206265,1.01872066010179,"DiffLag3.bowling.high"
"10002",10002,0.0110581561914666,0,0.0110581561914666,2,0.0026038153517493,0.0110581561914665,10.1956200085322,"DiffLag3.buddhism.low"
"10003",10003,0.0179050336459316,0,0.0179050336459316,2,0.00400796069751366,0.0179050336459319,16.5084410215487,"DiffLag3.buddhism.medium"
"10004",10004,0.00646333717064912,0,0.00646333717064912,2,0.00157162177727226,0.00646333717064906,5.95919687133844,"DiffLag3.buddhism.high"
"10005",10005,4.02367445544989e-08,0,4.02367445544989e-08,2,-1.55560080501444e-08,4.02367445544993e-08,3.70982784792483e-05,"DiffLag3.business.news.low"
"10006",10006,0.000326969215413413,0,0.000326969215413413,2,-0.000125036396770195,0.000326969215413416,0.301465616611172,"DiffLag3.business.news.medium"
"10007",10007,0.000458872397502451,0,0.000458872397502451,2,-0.00016312402982125,0.000458872397502452,0.423080350497267,"DiffLag3.business.news.high"
"10008",10008,5.21217270431849e-05,0,5.21217270431849e-05,2,-1.90726896929879e-05,5.21217270431856e-05,0.0480562323338164,"DiffLag3.business.operations.low"
"10009",10009,2.08972307188892e-05,0,2.08972307188892e-05,2,-7.93145915024623e-06,2.08972307188895e-05,0.019267246722816,"DiffLag3.business.operations.medium"
"10010",10010,1.24687767381102e-06,0,1.24687767381102e-06,2,-4.85486040659882e-07,1.24687767381104e-06,0.00114962121525377,"DiffLag3.business.operations.high"
"10011",10011,0.0143037775082043,0,0.0143037775082043,2,0.00328959023739316,0.014303777508204,13.1880828625641,"DiffLag3.business.software.low"
"10012",10012,0.00165215038398963,0,0.00165215038398963,2,-0.000478535355383143,0.0016521503839896,1.52328265403844,"DiffLag3.business.software.medium"
"10013",10013,0.000767190617904488,0,0.000767190617904488,2,-0.000366497620639197,0.000767190617904491,0.707349749707946,"DiffLag3.business.software.high"
"10014",10014,0.000381717194715591,0,0.000381717194715591,2,-0.000169792849359261,0.000381717194715593,0.351943253527769,"DiffLag3.business.travel.low"
"10015",10015,0.00575304517974484,0,0.00575304517974484,2,-0.00139569703295566,0.0057530451797449,5.30430765572466,"DiffLag3.business.travel.medium"
"10016",10016,0.0231847998206868,0,0.0231847998206868,2,0.00497911100420341,0.0231847998206871,21.3763854346731,"DiffLag3.business.travel.high"
"10017",10017,0.00422378496134132,0,0.00422378496134132,2,-0.00196868344204085,0.00422378496134124,3.89432973435672,"DiffLag3.buying.and.selling.cars.low"
"10018",10018,0.00122316998282686,0,0.00122316998282686,2,-0.000471034912232193,0.00122316998282685,1.12776272416638,"DiffLag3.buying.and.selling.cars.medium"
"10019",10019,0.000704481247888847,0,0.000704481247888847,2,-0.000245735777145399,0.000704481247888858,0.649531710553511,"DiffLag3.buying.and.selling.cars.high"
"10020",10020,0.00364500760365728,0,0.00364500760365728,2,-0.00185599301316191,0.00364500760365725,3.36069701057207,"DiffLag3.cars.low"
"10021",10021,5.69458614505312e-05,0,5.69458614505312e-05,2,-2.16639548493526e-05,5.69458614505307e-05,0.0525040842573902,"DiffLag3.cars.medium"
"10022",10022,0.00509678830197893,0,0.00509678830197893,2,-0.00122444727477899,0.00509678830197897,4.69923881442458,"DiffLag3.cars.high"
"10023",10023,0,0,0,2,NA,0,0,"DiffLag3.cats.low"
"10024",10024,0,0,0,2,NA,0,0,"DiffLag3.cats.medium"
"10025",10025,0,0,0,2,NA,0,0,"DiffLag3.cats.high"
"10026",10026,0.0196024150365395,0,0.0196024150365395,2,0.0043308779923195,0.0196024150365395,18.0734266636894,"DiffLag3.children.low"
"10027",10027,0.0400435700638208,0,0.0400435700638208,2,0.00740774132613426,0.0400435700638206,36.9201715988423,"DiffLag3.children.medium"
"10028",10028,0.0183918102274638,0,0.0183918102274638,2,0.00410159892550759,0.0183918102274636,16.9572490297214,"DiffLag3.children.high"
"10029",10029,0.00767266310228518,0,0.00767266310228518,2,-0.00452582149047171,0.00767266310228511,7.07419538030699,"DiffLag3.clothing.low"
"10030",10030,0.00365722568758522,0,0.00365722568758522,2,-0.00166875180688418,0.00365722568758525,3.37196208395354,"DiffLag3.clothing.medium"
"10031",10031,0.000151398055052294,0,0.000151398055052294,2,-5.36829064727594e-05,0.000151398055052294,0.139589006758214,"DiffLag3.clothing.high"
"10032",10032,0.0255973473706889,0,0.0255973473706889,2,-0.0175778300472395,0.0255973473706889,23.6007542757747,"DiffLag3.comics.and.animation.low"
"10033",10033,0.0387271403166785,0,0.0387271403166785,2,-0.0207730877772927,0.038727140316678,35.7064233719773,"DiffLag3.comics.and.animation.medium"
"10034",10034,0.00711407385389369,0,0.00711407385389369,2,-0.0041047848087117,0.00711407385389357,6.55917609328986,"DiffLag3.comics.and.animation.high"
"10035",10035,0.0159699823600658,0,0.0159699823600658,2,0.00362755607939957,0.015969982360066,14.7243237359804,"DiffLag3.company.low"
"10036",10036,0.0388284843425419,0,0.0388284843425419,2,0.00726774224973176,0.0388284843425428,35.7998625638238,"DiffLag3.company.medium"
"10037",10037,0.0209616271509611,0,0.0209616271509611,2,0.00458216548158171,0.020961627150961,19.3266202331857,"DiffLag3.company.high"
"10038",10038,0.00393545201556394,0,0.00393545201556394,2,-0.00204467244218949,0.0039354520155639,3.62848675834991,"DiffLag3.crime.low"
"10039",10039,0.0107062416781411,0,0.0107062416781411,2,-0.0050695627165171,0.0107062416781412,9.87115482724622,"DiffLag3.crime.medium"
"10040",10040,0.00463695592416449,0,0.00463695592416449,2,-0.00245807459643857,0.00463695592416458,4.27527336207961,"DiffLag3.crime.high"
"10041",10041,0.007971383109018,0,0.007971383109018,2,-0.00409557724942313,0.00797138310901813,7.34961522651446,"DiffLag3.cuisines.low"
"10042",10042,0.0101901405202793,0,0.0101901405202793,2,-0.00423819631317246,0.0101901405202791,9.39530955969762,"DiffLag3.cuisines.medium"
"10043",10043,0.000884171250489848,0,0.000884171250489848,2,-0.000388377470900218,0.000884171250489836,0.815205892951654,"DiffLag3.cuisines.high"
"10044",10044,0.0182758008310841,0,0.0182758008310841,2,0.00407935809920192,0.0182758008310838,16.8502883662596,"DiffLag3.dance.low"
"10045",10045,0.0392929421437322,0,0.0392929421437322,2,0.00732190994998157,0.0392929421437319,36.2280926565207,"DiffLag3.dance.medium"
"10046",10046,0.0190427407445573,0,0.0190427407445573,2,0.00422551871251334,0.0190427407445575,17.5574069664819,"DiffLag3.dance.high"
"10047",10047,5.70424721243316e-05,0,5.70424721243316e-05,2,-2.33530816137593e-05,5.70424721243321e-05,0.0525931592986345,"DiffLag3.desserts.and.baking.low"
"10048",10048,0.000102063937053545,0,0.000102063937053545,2,-4.11658412619329e-05,0.000102063937053544,0.0941029499633688,"DiffLag3.desserts.and.baking.medium"
"10049",10049,3.47743128474841e-05,0,3.47743128474841e-05,2,-1.40492970275077e-05,3.47743128474838e-05,0.0320619164453808,"DiffLag3.desserts.and.baking.high"
"10050",10050,0.0887472933887892,0,0.0887472933887892,2,-0.0671725795431702,0.0887472933887906,81.8250045044651,"DiffLag3.disease.low"
"10051",10051,0.0649755268647219,0,0.0649755268647219,2,-0.0331946443856161,0.0649755268647228,59.907435769273,"DiffLag3.disease.medium"
"10052",10052,0.000365195837267869,0,0.000365195837267869,2,-0.000122480438710974,0.000365195837267871,0.336710561960974,"DiffLag3.disease.high"
"10053",10053,0.0374980026053952,0,0.0374980026053952,2,-0.0302666896005823,0.0374980026053947,34.5731584021747,"DiffLag3.dogs.low"
"10054",10054,0.0065056271543026,0,0.0065056271543026,2,-0.00323176889433848,0.00650562715430249,5.99818823626693,"DiffLag3.dogs.medium"
"10055",10055,0.0237803593458413,0,0.0237803593458413,2,0.00508246814653054,0.0237803593458408,21.9254913168657,"DiffLag3.dogs.high"
"10056",10056,0.000548173101419521,0,0.000548173101419521,2,-0.000178896114878099,0.00054817310141953,0.505415599508801,"DiffLag3.electric.vehicles.low"
"10057",10057,0.0152545243074208,0,0.0152545243074208,2,-0.00296179852399642,0.0152545243074206,14.0646714114422,"DiffLag3.electric.vehicles.medium"
"10058",10058,0.0285625422301914,0,0.0285625422301914,2,0.0058663611844238,0.0285625422301909,26.3346639362359,"DiffLag3.electric.vehicles.high"
"10059",10059,0.0232323777283075,0,0.0232323777283075,2,0.00498741436569651,0.0232323777283073,21.4202522654999,"DiffLag3.energy.low"
"10060",10060,0.00979408679233029,0,0.00979408679233029,2,-0.00518231073663268,0.0097940867923305,9.03014802252846,"DiffLag3.energy.medium"
"10061",10061,0.0473758667834951,0,0.0473758667834951,2,-0.0417553851257281,0.0473758667834958,43.6805491743825,"DiffLag3.energy.high"
"10062",10062,0.00949971318692571,0,0.00949971318692571,2,0.00226173465844271,0.00949971318692577,8.75873555834547,"DiffLag3.enterprise.technology.low"
"10063",10063,0.0187867589663319,0,0.0187867589663319,2,0.00417696368436352,0.018786758966332,17.3213917669581,"DiffLag3.enterprise.technology.medium"
"10064",10064,0.00883560054475952,0,0.00883560054475952,2,0.00211345466283691,0.00883560054475932,8.14642370226817,"DiffLag3.enterprise.technology.high"
"10065",10065,0.0164289710869969,0,0.0164289710869969,2,0.00371896554207751,0.0164289710869971,15.1475113422112,"DiffLag3.fencing.low"
"10066",10066,0.0331142163154238,0,0.0331142163154238,2,0.00653556830533581,0.0331142163154244,30.5313074428214,"DiffLag3.fencing.medium"
"10067",10067,0.0152835175263952,0,0.0152835175263952,2,0.00348948009184612,0.0152835175263955,14.0914031593364,"DiffLag3.fencing.high"
"10068",10068,0.0189030726843759,0,0.0189030726843759,2,0.0041990547228857,0.0189030726843761,17.4286330149946,"DiffLag3.financial.news.low"
"10069",10069,0.0526853636659643,0,0.0526853636659643,2,0.00853091997108544,0.0526853636659641,48.5759053000195,"DiffLag3.financial.news.medium"
"10070",10070,0.0304050382811188,0,0.0304050382811188,2,0.00614635495463746,0.0304050382811186,28.0334452951922,"DiffLag3.financial.news.high"
"10071",10071,0.000536324968660592,0,0.000536324968660592,2,-0.000176781086267657,0.000536324968660601,0.494491621105059,"DiffLag3.food.low"
"10072",10072,0.000112724904975888,0,0.000112724904975888,2,-4.45918240508901e-05,0.00011272490497589,0.103932362387771,"DiffLag3.food.medium"
"10073",10073,0.00108952965205924,0,0.00108952965205924,2,-0.000488105278881612,0.00108952965205922,1.0045463391986,"DiffLag3.food.high"
"10074",10074,0.0257707585237533,0,0.0257707585237533,2,0.00541870951538284,0.0257707585237532,23.7606393589003,"DiffLag3.gifts.low"
"10075",10075,0.0611397255818703,0,0.0611397255818703,2,0.00893460639505518,0.06113972558187,56.3708269864834,"DiffLag3.gifts.medium"
"10076",10076,0.0306273120300373,0,0.0306273120300373,2,0.00617929809600043,0.0306273120300369,28.2383816916945,"DiffLag3.gifts.high"
"10077",10077,0.00799471095976031,0,0.00799471095976031,2,-0.00625546386691378,0.00799471095976021,7.37112350489909,"DiffLag3.go.kart.low"
"10078",10078,0.0181534041492732,0,0.0181534041492732,2,-0.0138908591072595,0.018153404149273,16.7374386256302,"DiffLag3.go.kart.medium"
"10079",10079,0.00903695420836275,0,0.00903695420836275,2,-0.00732174918817513,0.00903695420836281,8.33207178011053,"DiffLag3.go.kart.high"
"10080",10080,0.014217884595359,0,0.014217884595359,2,-0.0100151746159821,0.0142178845953591,13.1088895969211,"DiffLag3.government.low"
"10081",10081,0.0288199348164275,0,0.0288199348164275,2,-0.0171447020110404,0.028819934816428,26.5719799007466,"DiffLag3.government.medium"
"10082",10082,0.010322171603507,0,0.010322171603507,2,-0.00652957920485272,0.010322171603507,9.5170422184334,"DiffLag3.government.high"
"10083",10083,0.0160846283516509,0,0.0160846283516509,2,0.00365045682330899,0.0160846283516507,14.8300273402221,"DiffLag3.green.solutions.low"
"10084",10084,0.00185652253821371,0,0.00185652253821371,2,-0.00086692247440169,0.00185652253821373,1.71171378023302,"DiffLag3.green.solutions.medium"
"10085",10085,0.0153741140663487,0,0.0153741140663487,2,-0.0109213398269086,0.0153741140663487,14.1749331691736,"DiffLag3.green.solutions.high"
"10086",10086,0.0208910903466515,0,0.0208910903466515,2,0.00456928497960771,0.0208910903466518,19.2615852996129,"DiffLag3.hardware.low"
"10087",10087,0.0461281922832845,0,0.0461281922832845,2,0.00802485615659809,0.0461281922832845,42.5301932851879,"DiffLag3.hardware.medium"
"10088",10088,0.022519924673884,0,0.022519924673884,2,0.00486223439045714,0.0225199246738838,20.7633705493206,"DiffLag3.hardware.high"
"10089",10089,0.0448280617745011,0,0.0448280617745011,2,-0.0393717244692963,0.0448280617745016,41.3314729560909,"DiffLag3.homework.and.study.tips.low"
"10090",10090,0.117403948149909,0,0.117403948149909,2,-0.0840870379458003,0.11740394814991,108.246440194217,"DiffLag3.homework.and.study.tips.medium"
"10091",10091,0.0499421134880153,0,0.0499421134880153,2,-0.0443430835942005,0.0499421134880148,46.04662863595,"DiffLag3.homework.and.study.tips.high"
"10092",10092,3.42614321650416e-05,0,3.42614321650416e-05,2,-1.26654731595897e-05,3.4261432165042e-05,0.031589040456168,"DiffLag3.hunting.and.shooting.low"
"10093",10093,0.000128109072714755,0,0.000128109072714755,2,-5.18027000017514e-05,0.000128109072714753,0.118116565043002,"DiffLag3.hunting.and.shooting.medium"
"10094",10094,0.000453143118880558,0,0.000453143118880558,2,-0.000204175900209666,0.000453143118880563,0.417797955607877,"DiffLag3.hunting.and.shooting.high"
"10095",10095,0.0215268416230206,0,0.0215268416230206,2,0.00468474301068232,0.0215268416230207,19.847747976425,"DiffLag3.internet.technology.low"
"10096",10096,0.0460211989222855,0,0.0460211989222855,2,0.00801522265089964,0.0460211989222863,42.431545406347,"DiffLag3.internet.technology.medium"
"10097",10097,0.021786446561971,0,0.021786446561971,2,0.00473147874426911,0.0217864465619709,20.0871037301371,"DiffLag3.internet.technology.high"
"10098",10098,0.00042944440188419,0,0.00042944440188419,2,-0.000153503242499692,0.000429444401884189,0.395947738537226,"DiffLag3.large.animals.low"
"10099",10099,0.00124114962088562,0,0.00124114962088562,2,-0.000476194135611929,0.0012411496208856,1.14433995045653,"DiffLag3.large.animals.medium"
"10100",10100,0.000416778284358573,0,0.000416778284358573,2,-0.000149135488367627,0.000416778284358576,0.384269578178612,"DiffLag3.large.animals.high"
"10101",10101,0.000158025952827847,0,0.000158025952827847,2,-6.69419914992595e-05,0.000158025952827846,0.145699928507277,"DiffLag3.motor.shows.low"
"10102",10102,0.000294307391855152,0,0.000294307391855152,2,-0.000121885848384862,0.000294307391855159,0.271351415290451,"DiffLag3.motor.shows.medium"
"10103",10103,0.000103917820247937,0,0.000103917820247937,2,-4.32675910459195e-05,0.00010391782024794,0.0958122302685962,"DiffLag3.motor.shows.high"
"10104",10104,0.00163180350498799,0,0.00163180350498799,2,-0.000755439928130832,0.00163180350498797,1.50452283159895,"DiffLag3.movies.and.tv.low"
"10105",10105,0.0046180276768496,0,0.0046180276768496,2,-0.00197255076933131,0.00461802767684958,4.25782151805533,"DiffLag3.movies.and.tv.medium"
"10106",10106,0.00191609361238114,0,0.00191609361238114,2,-0.000894843015117712,0.0019160936123811,1.76663831061543,"DiffLag3.movies.and.tv.high"
"10107",10107,0.00402779325810159,0,0.00402779325810159,2,-0.00101213723277315,0.00402779325810163,3.7136253839697,"DiffLag3.national.news.low"
"10108",10108,0.000543052668838016,0,0.000543052668838016,2,-0.000200577267367227,0.000543052668838007,0.500694560668659,"DiffLag3.national.news.medium"
"10109",10109,0.000932977687293937,0,0.000932977687293937,2,-0.000413079280849079,0.000932977687293926,0.860205427685016,"DiffLag3.national.news.high"
"10110",10110,0.0376766747371575,0,0.0376766747371575,2,-0.0387459604696999,0.0376766747371579,34.7378941076586,"DiffLag3.olympics.low"
"10111",10111,0.011015215018949,0,0.011015215018949,2,-0.00713489594672177,0.0110152150189488,10.1560282474709,"DiffLag3.olympics.medium"
"10112",10112,0.0118869606915326,0,0.0118869606915326,2,0.0027823677576013,0.0118869606915326,10.9597777575928,"DiffLag3.olympics.high"
"10113",10113,0.0139404752975132,0,0.0139404752975132,2,0.00321462590253515,0.013940475297513,12.8531182243072,"DiffLag3.operating.systems.low"
"10114",10114,0.0270767082798073,0,0.0270767082798073,2,0.00563161001255919,0.0270767082798072,24.9647250339824,"DiffLag3.operating.systems.medium"
"10115",10115,0.0122014827240669,0,0.0122014827240669,2,0.00284951170337842,0.0122014827240669,11.2497670715896,"DiffLag3.operating.systems.high"
"10116",10116,0.00912114565786301,0,0.00912114565786301,2,-0.00737302939120433,0.00912114565786311,8.40969629654972,"DiffLag3.politics.low"
"10117",10117,0.0278200072929046,0,0.0278200072929046,2,-0.0244356006702224,0.0278200072929042,25.6500467240584,"DiffLag3.politics.medium"
"10118",10118,0.0185691702482805,0,0.0185691702482805,2,-0.0193256459529105,0.0185691702482803,17.1207749689147,"DiffLag3.politics.high"
"10119",10119,0.00497169396300946,0,0.00497169396300946,2,-0.00120684878879769,0.00497169396300948,4.58390183389474,"DiffLag3.sex.low"
"10120",10120,0.0170478449097184,0,0.0170478449097184,2,-0.00514853981222042,0.0170478449097182,15.7181130067605,"DiffLag3.sex.medium"
"10121",10121,0.00847240742585958,0,0.00847240742585958,2,-0.00191065333121105,0.00847240742585968,7.81155964664249,"DiffLag3.sex.high"
"10122",10122,0.00247905717479638,0,0.00247905717479638,2,-0.000674280114465651,0.00247905717479632,2.28569071516226,"DiffLag3.sexuality.low"
"10123",10123,0.00353814437571778,0,0.00353814437571778,2,-0.0011363416763077,0.00353814437571786,3.26216911441184,"DiffLag3.sexuality.medium"
"10124",10124,0.000722515280560419,0,0.000722515280560419,2,-0.000232411270056873,0.00072251528056042,0.666159088676719,"DiffLag3.sexuality.high"
"10125",10125,0.0538348499522796,0,0.0538348499522796,2,-0.0405578853979274,0.0538348499522799,49.6357316560027,"DiffLag3.shows.and.events.low"
"10126",10126,0.0564554697193628,0,0.0564554697193628,2,-0.0274821116320786,0.0564554697193641,52.0519430812518,"DiffLag3.shows.and.events.medium"
"10127",10127,0.00267470725603326,0,0.00267470725603326,2,-0.00130042869037763,0.00267470725603327,2.46608009006268,"DiffLag3.shows.and.events.high"
"10128",10128,0.0057647983385039,0,0.0057647983385039,2,-0.00139802148977138,0.00576479833850389,5.31514406810056,"DiffLag3.social.institution.low"
"10129",10129,0.00977282658290568,0,0.00977282658290568,2,-0.0040180297243133,0.00977282658290555,9.01054610943908,"DiffLag3.social.institution.medium"
"10130",10130,0.0321045197794653,0,0.0321045197794653,2,-0.0198945019222644,0.032104519779466,29.6003672366675,"DiffLag3.social.institution.high"
"10131",10131,0.0354153355945851,0,0.0354153355945851,2,-0.0351769738069018,0.0354153355945857,32.6529394182077,"DiffLag3.teaching.and.classroom.resources.low"
"10132",10132,0.194297550296897,0,0.194297550296897,2,-0.186773189833852,0.194297550296895,179.142341373741,"DiffLag3.teaching.and.classroom.resources.medium"
"10133",10133,0.14556998898341,0,0.14556998898341,2,-0.170333452013419,0.145569988983407,134.215529842704,"DiffLag3.teaching.and.classroom.resources.high"
"10134",10134,0.00318716661229021,0,0.00318716661229021,2,-0.000856180805562229,0.00318716661229022,2.93856761653159,"DiffLag3.teens.low"
"10135",10135,0.0043205036980089,0,0.0043205036980089,2,-0.00182793254976297,0.00432050369800898,3.98350440956424,"DiffLag3.teens.medium"
"10136",10136,0.016463519852438,0,0.016463519852438,2,-0.00980331583820718,0.0164635198524384,15.179365303948,"DiffLag3.teens.high"
"10137",10137,0.00816595542682026,0,0.00816595542682026,2,-0.00412643792711931,0.00816595542682025,7.52901090352832,"DiffLag3.traveling.with.kids.low"
"10138",10138,0.0179446861142905,0,0.0179446861142905,2,-0.00663216663259179,0.0179446861142908,16.545000597376,"DiffLag3.traveling.with.kids.medium"
"10139",10139,0.00372661896153684,0,0.00372661896153684,2,-0.00171631050772452,0.00372661896153674,3.43594268253703,"DiffLag3.traveling.with.kids.high"
"10140",10140,0.00611433061516632,0,0.00611433061516632,2,0.00149030990964417,0.00611433061516633,5.63741282718347,"DiffLag3.unrest.and.war.low"
"10141",10141,0.0125390341716671,0,0.0125390341716671,2,0.00292119505678885,0.0125390341716671,11.5609895062771,"DiffLag3.unrest.and.war.medium"
"10142",10142,0.00622332812765871,0,0.00622332812765871,2,0.00151574812062387,0.00622332812765872,5.73790853370131,"DiffLag3.unrest.and.war.high"
"10143",10143,0.0178627628642155,0,0.0178627628642155,2,-0.0135654483059232,0.0178627628642158,16.4694673608066,"DiffLag3.vegetarian.low"
"10144",10144,0.0131399312773742,0,0.0131399312773742,2,-0.00741157828566818,0.0131399312773744,12.1150166377389,"DiffLag3.vegetarian.medium"
"10145",10145,0.000241589665033777,0,0.000241589665033777,2,-0.000104630058745775,0.000241589665033778,0.222745671161138,"DiffLag3.vegetarian.high"
"10146",10146,0.00272709578156649,0,0.00272709578156649,2,-0.00075046718260215,0.00272709578156642,2.51438231060424,"DiffLag3.vehicle.brands.low"
"10147",10147,1.49840493250495e-05,0,1.49840493250495e-05,2,-5.74406688980718e-06,1.49840493250492e-05,0.0138152934776959,"DiffLag3.vehicle.brands.medium"
"10148",10148,0.00197750784935668,0,0.00197750784935668,2,-0.000932608041213334,0.0019775078493567,1.82326223710686,"DiffLag3.vehicle.brands.high"
"10149",10149,0,0,0,2,NA,0,0,"DiffLag3.walking.low"
"10150",10150,0,0,0,2,NA,0,0,"DiffLag3.walking.medium"
"10151",10151,0,0,0,2,NA,0,0,"DiffLag3.walking.high"
"10152",10152,0.00228227584455311,0,0.00228227584455311,2,-0.00126501993642408,0.00228227584455308,2.10425832867796,"DiffLag3.war.industry.low"
"10153",10153,0.00198564228942287,0,0.00198564228942287,2,-0.000566259270356846,0.00198564228942283,1.8307621908479,"DiffLag3.war.industry.medium"
"10154",10154,0.0190660284788811,0,0.0190660284788811,2,0.0042299245676393,0.0190660284788811,17.5788782575288,"DiffLag3.war.industry.high"
"10155",10155,0.00992724972878613,0,0.00992724972878613,2,-0.00626475360299375,0.00992724972878603,9.15292424994096,"DiffLag3.weather.low"
"10156",10156,0.00425196480484218,0,0.00425196480484218,2,-0.00199383837367899,0.00425196480484222,3.92031155006453,"DiffLag3.weather.medium"
"10157",10157,0.000324272598089976,0,0.000324272598089976,2,-0.000109549558373526,0.000324272598089975,0.298979335438961,"DiffLag3.weather.high"
"10158",10158,0.00137938011979791,0,0.00137938011979791,2,-0.00071238101860556,0.00137938011979793,1.27178847045366,"DiffLag3.weight.loss.low"
"10159",10159,0.00353132301631673,0,0.00353132301631673,2,-0.00180517271847517,0.00353132301631678,3.25587982104397,"DiffLag3.weight.loss.medium"
"10160",10160,0.00185049128708506,0,0.00185049128708506,2,-0.00100011701963006,0.00185049128708505,1.70615296669245,"DiffLag3.weight.loss.high"
"10161",10161,0.0245692924059391,0,0.0245692924059391,2,0.00521743801717887,0.0245692924059389,22.6528875982758,"DiffLag3.work.low"
"10162",10162,0.0159141133290707,0,0.0159141133290707,2,-0.00299320723022991,0.0159141133290704,14.6728124894034,"DiffLag3.work.medium"
"10163",10163,0.00172021917392762,0,0.00172021917392762,2,-0.000493146233523237,0.00172021917392759,1.58604207836126,"DiffLag3.work.high"
"10164",10164,0.00386511223030336,0,0.00386511223030336,2,-0.00242376341939913,0.00386511223030326,3.56363347633974,"DiffLag3.zoo.low"
"10165",10165,0.00826868259513344,0,0.00826868259513344,2,-0.00498438867309743,0.00826868259513355,7.62372535271306,"DiffLag3.zoo.medium"
"10166",10166,0.00375211345569964,0,0.00375211345569964,2,-0.0023502194040807,0.00375211345569958,3.45944860615502,"DiffLag3.zoo.high"
"10167",10167,0.00146349447672658,0,0.00146349447672658,2,-0.000670558029520183,0.00146349447672657,1.34934190754192,"DiffLag3.action.low"
"10168",10168,0.00596783493763343,0,0.00596783493763343,2,-0.00260574970960052,0.0059678349376334,5.50234381249808,"DiffLag3.action.medium"
"10169",10169,0.003371185880943,0,0.003371185880943,2,-0.00168691038674349,0.00337118588094305,3.1082333822295,"DiffLag3.action.high"
"10170",10170,0.0193923489773147,0,0.0193923489773147,2,0.00429146172494992,0.0193923489773149,17.8797457570842,"DiffLag3.advertising.low"
